time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-18T22:37:17.000Z,32.88913378491998,-117.13096789084375,6718.419921875,68,22:37:17.000Z,18.4697265625,3,13.772259440104166
2021-05-18T22:37:19.000Z,32.88931868970394,-117.13095841929317,6738.93994140625,65,22:37:19.000Z,20.52001953125,2,22.951641845703126
2021-05-18T22:37:23.000Z,32.889788914471865,-117.13094643317163,6791.08984375,63,22:37:23.000Z,52.14990234375,4,29.16483288574219
2021-05-18T22:37:28.000Z,32.89029208011925,-117.13094240985811,6846.89990234375,63,22:37:28.000Z,55.81005859375,5,24.96942021484375
2021-05-18T22:37:35.000Z,32.89078560657799,-117.13097652420402,6901.740234375,63,22:37:35.000Z,54.84033203125,7,17.525403250558035
2021-05-18T22:37:43.000Z,32.89091602899134,-117.13112178258598,6923.669921875,64,22:37:43.000Z,21.9296875,8,6.1320888671875
2021-05-18T22:37:45.000Z,32.89092415943742,-117.13126301765442,6936.93994140625,64,22:37:45.000Z,13.27001953125,2,14.842516845703125
2021-05-18T22:37:47.000Z,32.890908401459455,-117.13141875341535,6951.64013671875,65,22:37:47.000Z,14.7001953125,2,16.44216845703125
2021-05-18T22:37:53.000Z,32.89078887552023,-117.13198746554554,7006.5498046875,64,22:37:53.000Z,54.90966796875,6,20.472154541015627
2021-05-18T22:37:59.000Z,32.890779320150614,-117.13252876885235,7057.240234375,67,22:37:59.000Z,50.6904296875,6,18.89908186848958
2021-05-18T22:38:05.000Z,32.89078845642507,-117.13310301303864,7110.97998046875,68,22:38:05.000Z,53.73974609375,6,20.035968668619795
2021-05-18T22:38:10.000Z,32.89078778587282,-117.13365680538118,7162.7998046875,70,22:38:10.000Z,51.81982421875,5,23.184189355468753
2021-05-18T22:38:14.000Z,32.89079465903342,-117.13414454832673,7208.43994140625,67,22:38:14.000Z,45.64013671875,4,25.52424645996094
2021-05-18T22:38:21.000Z,32.89078594185412,-117.13468979112804,7259.5498046875,65,22:38:21.000Z,51.10986328125,7,16.333252022879464
2021-05-18T22:38:24.000Z,32.89079139009118,-117.1347570978105,7266.1298828125,64,22:38:24.000Z,6.580078125,3,4.906544921875001
2021-05-18T22:38:26.000Z,32.89081527851522,-117.13477629236877,7269.3701171875,64,22:38:26.000Z,3.240234375,2,3.6242021484375
2021-05-18T22:38:33.000Z,32.890915777534246,-117.13485491462052,7284.240234375,60,22:38:33.000Z,14.8701171875,7,4.752064592633928
2021-05-18T22:38:35.000Z,32.890918124467134,-117.13494753465056,7292.91015625,60,22:38:35.000Z,8.669921875,2,9.6973076171875
2021-05-18T22:38:39.000Z,32.89092072285712,-117.13515850715339,7312.7001953125,60,22:38:39.000Z,19.7900390625,4,11.067579345703125
2021-05-18T22:38:40.000Z,32.89093740284443,-117.13519379496574,7316.4599609375,63,22:38:40.000Z,3.759765625,1,8.410595703125
2021-05-18T22:38:45.000Z,32.89102868176997,-117.13532002642751,7332.52001953125,64,22:38:45.000Z,16.06005859375,5,7.18527021484375
2021-05-18T22:38:51.000Z,32.89100931957364,-117.13554952293634,7354.5400390625,67,22:38:51.000Z,22.02001953125,6,8.209797281901043
